TASK_ID,ONET_SOC_CODE,AI_EXPOSURE_SCORE,AUTOMATION_SCORE,AUGMENTATION_SCORE,CONFIDENCE,RATIONALE,REVIEW_STATUS,SCORING_RUN_ID,RUBRIC_VERSION,RUBRIC_HASH,PROMPT_VERSION,MODEL_ID,SCORED_AT,ERROR_MESSAGE
20893,29-1125.00,0.55,0.35,0.65,0.7,"Developing discharge plans is document-driven care coordination AI can draft, but it requires clinical judgment and accountability.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
398,29-1126.00,0.15,0.05,0.2,0.85,Emergency resuscitation is a pure physical life-saving act requiring immediate human hands; AI has almost no role in performing it.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
400,29-1126.00,0.4,0.3,0.6,0.75,Monitoring physiological responses blends automatable data readouts and alerts AI supports with hands-on assessment and accountable escalation to a physician.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
397,29-1126.00,0.35,0.3,0.5,0.75,"Setting up and operating ventilators and gas devices is physical equipment handling, though parameter setting and monitoring can be software-guided.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18522,29-1126.00,0.3,0.15,0.45,0.7,Team-based bedside patient care and assisting with medical procedures is collaborative hands-on clinical work AI cannot perform.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
404,29-1126.00,0.65,0.55,0.7,0.8,Maintaining patient charts with identification and therapy information is largely digital documentation AI can autofill and organize under review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
401,29-1126.00,0.5,0.35,0.65,0.75,"Reading prescriptions and reviewing information to assess condition is analytical data work AI aids, but measuring blood gases and clinical judgment stay human.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
408,29-1126.00,0.55,0.45,0.6,0.7,"Relaying blood analysis results is information transmission AI can route, though clinical interpretation and accountable communication remain the therapist's.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
405,29-1126.00,0.3,0.2,0.45,0.75,"Inspecting, cleaning, testing, and maintaining equipment is manual hands-on upkeep; AI helps with diagnostics and scheduling repairs only.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
407,29-1126.00,0.3,0.15,0.45,0.75,Explaining procedures to allay patient fears is interpersonal reassurance; AI can draft explanations but cannot build in-person trust.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
414,29-1126.00,0.2,0.1,0.35,0.75,"Making emergency visits to fix equipment is physical, on-site hands-on troubleshooting; AI supports only remote diagnostics and guidance.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
399,29-1126.00,0.5,0.35,0.65,0.75,"Determining treatment requirements from physicians' orders is clinical decision work AI can propose, but licensed judgment and accountability cap replacement.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
403,29-1126.00,0.3,0.2,0.45,0.65,Enforcing safety rules and adherence to orders is oversight and accountability requiring human authority; AI can flag deviations only.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
406,29-1126.00,0.3,0.15,0.5,0.75,Educating patients and families on disease management is relational teaching with hands-on demonstration; AI can generate materials but not deliver the care.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
410,29-1126.00,0.2,0.1,0.35,0.8,Performing bronchopulmonary drainage and coaching breathing exercises is physical hands-on therapy AI cannot administer.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
409,29-1126.00,0.35,0.25,0.5,0.7,"Performing pulmonary function tests and adjusting equipment is physical procedure work, though result computation and optimization are AI-assistable.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
411,29-1126.00,0.3,0.15,0.45,0.7,Demonstrating respiratory care procedures to trainees is hands-on instructional work; AI can supply reference content but not the physical demonstration.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
413,29-1126.00,0.45,0.3,0.6,0.65,Using testing techniques to assist research or diagnosis mixes physical testing with data analysis AI meaningfully accelerates.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20409,29-1126.00,0.2,0.15,0.3,0.8,Transporting patients is a physical in-person task; AI touches only routing and logistics coordination.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
412,29-1126.00,0.3,0.15,0.45,0.7,"Teaching and supervising students and technicians is relational, accountable oversight; AI can support with training content only.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20410,29-1126.00,0.15,0.05,0.25,0.85,Endotracheal intubation is a precise invasive physical procedure requiring skilled human hands; AI cannot perform it.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20411,29-1126.00,0.4,0.35,0.55,0.7,Monitoring cardiac patients with ECG devices blends physical device application with automatable signal analysis AI reads well.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18523,29-1127.00,0.6,0.4,0.7,0.8,"Evaluating test and clinical results to diagnose and plan treatment is analytical interpretation AI strongly aids, but licensed diagnostic accountability caps it.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18524,29-1127.00,0.75,0.6,0.8,0.85,Writing reports and maintaining billing and clinical documentation is language- and data-heavy work AI drafts and manages end to end under review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1867,29-1127.00,0.4,0.25,0.55,0.75,Monitoring progress and adjusting treatment mixes in-person clinical observation with data tracking and analysis AI meaningfully supports.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1871,29-1127.00,0.45,0.15,0.6,0.75,"Clinical treatment planning where AI can draft and suggest, but licensed judgment and hands-on therapy keep it mixed.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1869,29-1127.00,0.4,0.2,0.55,0.75,Administering evaluations requires in-person interaction and instruments; AI can score and analyze results but not conduct them.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18528,29-1127.00,0.45,0.15,0.6,0.7,Patient/family education is interpersonal but AI can generate materials and explanations to support the clinician.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18530,29-1127.00,0.3,0.1,0.4,0.7,Supervising and collaborating with a therapy team is relational and judgment-driven with only light digital support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18526,29-1127.00,0.6,0.3,0.75,0.75,"Report writing for meetings is heavily language-based and AI can strongly draft, though clinical accountability remains.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1874,29-1127.00,0.25,0.1,0.35,0.75,Physically teaching muscle and breathing control is hands-on in-person coaching AI cannot perform.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1873,29-1127.00,0.35,0.1,0.5,0.7,"Instructing communication techniques is in-person, though AI can supply materials and some tools like lip-reading aids.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1876,29-1127.00,0.5,0.2,0.65,0.7,Consulting and advising staff blends interpersonal expertise with information AI can retrieve and draft.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1875,29-1127.00,0.5,0.2,0.65,0.7,Designing speech exercise programs is analytical planning AI can meaningfully draft under clinician oversight.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18527,29-1127.00,0.65,0.4,0.75,0.8,"Administrative paperwork, scheduling, and lesson plans are largely clerical work AI can substantially handle.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18531,29-1127.00,0.4,0.2,0.55,0.7,"Referral and consultation is relational judgment, but AI can help identify and match services.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1878,29-1127.00,0.5,0.2,0.6,0.65,Designing alternative communication devices/strategies mixes creative technical design AI can support with clinical fit.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18529,29-1127.00,0.5,0.15,0.6,0.7,Continuing education and publishing research is language-heavy; AI drafts and summarizes but human expertise leads.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1884,29-1127.00,0.6,0.35,0.7,0.7,Using computer applications to identify communication disabilities is inherently digital and AI-driven.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18525,29-1127.00,0.5,0.2,0.6,0.7,"Developing school activities/programs is planning work AI can draft, tied to in-person delivery and judgment.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1879,29-1127.00,0.35,0.1,0.45,0.7,Conducting therapeutic lessons and games is in-person facilitation AI can prep materials for but not deliver.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1883,29-1127.00,0.45,0.15,0.55,0.65,Communication instruction for dialect/ELL learners is interpersonal though AI can provide language tools and content.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
23952,29-1127.00,0.3,0.1,0.4,0.7,Supervising students or assistants is a relational oversight duty with limited digital leverage.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1882,29-1127.00,0.5,0.2,0.6,0.65,"Communicating via sign language or computer tech is in-person, though AAC and translation tools assist meaningfully.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1885,29-1127.00,0.55,0.25,0.65,0.65,Directing research and reporting findings is analytical and language-based work AI can accelerate under expert direction.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19193,29-1128.00,0.5,0.2,0.65,0.75,"Developing exercise programs is data-driven planning AI can draft, but credentialing and safety keep clinician accountable.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19212,29-1128.00,0.2,0.05,0.25,0.8,"Providing emergency medical care is a physical, high-stakes in-person act AI cannot perform.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19192,29-1128.00,0.3,0.1,0.4,0.75,Physically demonstrating equipment use and exercise form requires bodily presence and modeling.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19201,29-1128.00,0.55,0.3,0.65,0.7,"Recommending lifestyle activity is advisory guidance AI can generate, tied to individual assessment.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19195,29-1128.00,0.6,0.35,0.75,0.75,Interpreting participant data to evaluate progress is analytical work AI performs well under professional review.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19199,29-1128.00,0.5,0.2,0.65,0.7,"Prescribing individualized programs is analytical planning AI can draft, but clinical prescription accountability caps it.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19200,29-1128.00,0.3,0.1,0.4,0.75,Clinical oversight of exercise at all risk levels demands in-person supervision and licensed responsibility.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19194,29-1128.00,0.45,0.2,0.6,0.7,"Explaining procedures is communication AI can draft and support, but delivered interpersonally to participants.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19207,29-1128.00,0.45,0.2,0.6,0.7,Interviewing for medical history and goals is interpersonal but AI can structure intake and synthesize responses.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19203,29-1128.00,0.5,0.2,0.6,0.7,Assessing performance requirements for rehab programs blends physical evaluation with analytical program design AI aids.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19214,29-1128.00,0.4,0.15,0.55,0.7,Teaching behavior modification classes is in-person facilitation AI can prep content for but not lead.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19191,29-1128.00,0.4,0.2,0.5,0.7,Conducting EKG stress tests requires physical setup and monitoring; AI can interpret the resulting readings.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19197,29-1128.00,0.3,0.15,0.4,0.75,Measuring oxygen consumption with spirometers is a hands-on instrument procedure with AI-assisted analysis of output.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19205,29-1128.00,0.45,0.2,0.6,0.65,"Educating athletes/coaches on techniques is advisory instruction AI can supply knowledge for, delivered in person.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19206,29-1128.00,0.4,0.15,0.5,0.65,Evaluating staff performance in exercise leadership requires observation and judgment with modest digital support.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19215,29-1128.00,0.25,0.1,0.35,0.75,"Teaching group exercise is physical, in-person instruction and demonstration AI cannot deliver.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19204,29-1128.00,0.2,0.1,0.3,0.75,Calibrating exercise and testing equipment is a manual technical task with only thin procedural lookup for AI.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19202,29-1128.00,0.45,0.2,0.6,0.65,"Teaching courses/seminars is in-person delivery, but AI can generate curricula and materials substantially.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19208,29-1128.00,0.3,0.1,0.45,0.7,Mentoring and training staff is hands-on relational development AI can support with materials only.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19196,29-1128.00,0.2,0.1,0.3,0.8,Measuring body fat with calipers and hydrostatic scales is a manual physical measurement task.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19198,29-1128.00,0.3,0.2,0.4,0.75,Routine blood lab tests are physical sample handling; automated analyzers exist but hands-on work remains.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19213,29-1128.00,0.35,0.15,0.45,0.7,Supervising equipment maintenance is oversight of physical work with modest scheduling and tracking AI can aid.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19211,29-1128.00,0.5,0.2,0.65,0.7,"Presenting knowledge and findings at conferences is language work AI can draft, delivered by the human presenter.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19209,29-1128.00,0.5,0.25,0.6,0.7,"Ordering/recommending diagnostic procedures is clinical decision support AI can assist, but ordering carries accountability.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19210,29-1128.00,0.6,0.3,0.75,0.7,"Planning and conducting research is analytical, data- and language-heavy work AI strongly accelerates under direction.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19151,29-1129.01,0.5,0.25,0.65,0.7,Observing and documenting client reactions blends in-person observation with charting AI can draft and organize.,unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19146,29-1129.01,0.5,0.2,0.65,0.7,"Designing art therapy sessions to meet goals is planning AI can draft, grounded in clinical assessment of the client.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19143,29-1129.01,0.25,0.1,0.35,0.75,"Conducting art therapy sessions is deeply interpersonal, embodied guided experience AI cannot deliver.",unreviewed,v2_full_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
